2024 Electorate,2024 Valid Votes,2024 Majority,2019 Electorate,2019 Valid Votes,2019 Majority,Total Population,Total Households,Female,Male,Christian,Muslim,No Religion,No Qualifications,Level 4+,White,Black,Asian,Mixed,Other,Social Rent,Private Rent,Own Outright,Detached,Flat,Employed,Unemployed,Long-term Sick,Full-time Students,Born Outside UK,Recent Migrants,Veterans,Disabled,Deprived (2+ Dimensions),2019 Vote Share,2024 Vote Share,2019 Turnout Rate,2024 Turnout Rate,Vote Share Swing,% Female,% Male,% Christian,% Muslim,% No Religion,% No Qualifications,% Level 4+,% White,% Black,% Asian,% Mixed,% Other,% Social Rent,% Private Rent,% Own Outright,% Detached,% Flat,% Employed,% Unemployed,% Long-term Sick,% Full-time Students,% Born Outside UK,% Recent Migrants,% Veterans,% Disabled,% Deprived (2+ Dimensions),Incumbent Retained,Safe Seat 2019,Safe Seat 2024,Non-White,% Non-White,Minority Ethnic,% Minority Ethnic,UK Born,% UK Born,Other Religions,% Other Religions,All Renters,% All Renters,% Highly Educated,Economically Inactive,% Economically Inactive,% Owner Occupier,% Deprived Households,2024 Winner_Green,2024 Winner_LD,2024 Winner_Lab,2024 Winner_PC,2024 Winner_RUK,2024 Runner-up_Green,2024 Runner-up_LD,2024 Runner-up_Lab,2024 Runner-up_PC,2024 Runner-up_RUK,2024 Result Type_Con hold,2024 Result Type_Green gain from Con,2024 Result Type_Ind gain from Lab,2024 Result Type_LD gain from Con,2024 Result Type_LD hold,2024 Result Type_Lab gain from Con,2024 Result Type_Lab hold,2024 Result Type_PC hold,2024 Result Type_RUK gain from Con,2024 Result Type_Spk hold,2019 Winner_LD,2019 Winner_Lab,2019 Winner_PC,2019 Winner_Spk,2019 Runner-up_BSJP,2019 Runner-up_Con,2019 Runner-up_Green,2019 Runner-up_Ind,2019 Runner-up_LD,2019 Runner-up_Lab,2019 Result Type_Con gain from Lab,2019 Result Type_Con gain from Lab Coop,2019 Result Type_Con hold,2019 Result Type_LD gain from Con,2019 Result Type_LD hold,2019 Result Type_Lab gain from Con,2019 Result Type_Lab hold,2019 Result Type_PC hold,2019 Result Type_Spk gain from Lab
1.3491595549093676,0.7375145367973315,-0.2363531773505095,-0.24984132025230804,-0.36388266949781906,0.3940261980554485,-1.0164340574322606,-1.0556247447502123,0.13346304937361853,0.13657739533774874,0.4823305809884669,0.12011998412137548,0.0947489682693786,0.47303157177903277,0.519283958207473,0.5576422289707429,-0.08203603123772374,-0.4694374373848842,0.16343155977337942,-0.010893519490429153,0.5362373146087378,0.18131266270021723,0.33026534822349735,1.2383462167434245,-0.23013657252842623,0.23655504275721667,0.27241495377936287,0.02139578927918306,-0.1729796308608039,-0.7639006520427928,-0.7927480449148425,0.8237784565633376,0.05309427221689474,-1.1801954410051299,0.495511420284429,-0.29817093149131957,-0.3049520443319062,0.36684463608144213,-0.5385601652042381,0.8535272995659021,0.8587076637502474,1.0223214872973243,0.9636060211484602,0.8717514743068905,0.9788317705341092,1.1228779528284034,1.0740460888611025,0.4463548970217365,-0.09599329511402968,0.9340686533208594,0.6007736689695463,1.6229575007470045,0.8900733262514512,0.940752399061086,1.5984356214183086,0.43600137699504055,0.9664493808109398,0.9969848981324616,0.8726199909317696,0.5139685822947794,-0.3805784282897578,-0.2652572999369222,1.2270910872520424,0.6611480872599836,-2.135731567832871,-1.0516094108276022,0.53644178078582,0.8346750651930225,-0.24228044601129617,0.2730313240882313,-1.1128373648197498,-1.0740460888611025,-0.9429972110086479,0.3805784282897579,-1.0815112946239238,-1.0242503165650225,0.20595050193269546,0.9360959177470899,1.1228779528284034,0.10838734675889386,0.8172805008191268,0.940752399061086,-2.4148337855249666,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
-1.398187061854789,-0.40246855437447504,-0.5247879486530898,-1.982399463273862,-1.5970730059737224,0.7622239132616091,0.3879883556742816,0.3215292358282904,-0.2925355893495727,-0.2938899555573796,0.024435309339035913,-0.24310126401232937,-0.06973793372237264,0.056581151854017554,-0.04000852731770401,-0.04003761022411257,-0.40632332455548276,-0.6099210563612947,-0.2405629052628353,-0.25477891969046157,-0.8022599671972264,-0.4917697208900388,-0.19633082549914047,-0.4109670082845722,0.12006876028787009,-0.4267001251213111,-0.45037976564370863,-0.3158594466488193,-0.4098861346792016,0.07147998478492472,-0.37525600909312007,0.37808259744714207,0.23687639664513263,0.569694383208554,1.4187566060330374,-0.47238151794620875,-0.411137151052745,-0.02225615173806063,-1.3601608299789234,-0.4999175732578758,-0.500895741285771,-0.37538362061859193,-0.4891984674082278,-0.4213901303965082,-0.33089399518090473,-0.3838580218339429,-0.41562877609592547,-0.48697564872777394,-0.5984520794919,-0.46010112210605986,-0.4282195451390309,-0.797623164037155,-0.5501331293747729,-0.469043302365049,-0.48280146862203227,-0.3160920454870805,-0.54482393799667,-0.5519379396714457,-0.5568568543453435,-0.5430535397854415,-0.10039258320123921,-0.5584275373431145,-0.29542201930530243,-0.306759725091396,0.7477329556667511,0.9509234034079381,0.53644178078582,-1.1980710119437261,-0.4814975652262115,-0.5486739100874038,0.3579582749899948,0.4156287760959254,0.43105424875407733,0.10039258320123946,0.36577952143426673,0.37879031570518634,-0.5196961644825311,-0.568775948293691,-0.3838580218339429,-0.3134443395189812,-0.5007496964182006,-0.469043302365049,1.5400713641694688,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
-0.1523474433655993,1.132553575329929,-0.5497067193919736,-0.18181074968731395,0.616783592256185,-0.8449156996060715,0.014886855771922093,0.017424089719807866,2.3429379748107038,2.3247538770771183,2.198245332076795,0.9425077157448581,2.0995348727430994,2.3730866126869143,2.308826503176609,2.1094086683386473,-0.3272151786077249,-0.16398703377634213,0.18252444887440603,-0.10641530123544185,0.029230768470114996,2.0769176430821217,2.1105236737397886,2.4356878915307365,-0.0464908135857984,2.290019906354817,2.272641015404222,2.1098674363976717,2.6406869345481425,-0.12199108486561065,0.04628373344709549,2.320336909677912,2.2221311902933345,-0.16888896136229284,-0.8535942369833539,-0.5455954405216106,1.305138004384473,1.2378347025753675,0.42262959990420024,0.6677923677930009,0.6716047441369549,0.48361406763374626,0.3241460156933024,0.7988697236998243,0.6100606757453144,0.6435627052825713,0.35683771158137306,-0.3863278676110541,-0.29446664109352033,-0.12079530997502741,-0.26029693449416597,-0.2408088726578041,0.7495621105702063,0.3544643711598516,0.5812208669645084,-0.27595897305931644,0.6572295525095302,0.6342417864809339,0.6116100054456851,0.9861246446053189,-0.09163976516965827,0.08122748949162757,0.4820431773414285,0.4916323828620458,-1.0163783070317176,-1.0516094108276022,0.53644178078582,-1.1980710119437261,-0.13746363808077994,-0.28762872278891727,-0.8025441684763797,-0.35683771158137295,0.056829114145521435,0.09163976516965776,-0.5054535147774206,-0.48812452075037677,1.9945140994126327,0.7116320785032743,0.6435627052825713,2.4172022924088155,0.6930639319263345,0.3544643711598516,-1.1699121773078731,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
0.4329352094513876,-0.2621032894070621,0.40966595405505357,-1.6143401927273326,-1.0707778053310377,-1.5402438259004334,-0.5940489758057591,-0.5420744926862102,-0.13776243788423181,-0.134346555186379,0.054063271287885156,-0.5874761266296628,-0.7048853770568576,-0.05516799003425818,-0.01588932330400639,0.31598081592810945,-0.7923261927261025,-0.7843145144009767,-0.7867855586748133,-0.7315748770815249,-0.7515593125833641,-0.19954178210708065,0.3662202186521591,1.0615907939502858,-0.8006184783200834,-0.11899318210971573,-0.104106483018937,-0.2650231794684954,-0.2752896962266252,-0.8087555226481861,-0.9066620768495784,0.7016358553514048,0.06421442249932797,-0.5333946629784654,-1.5983301758616173,0.3790822129565411,0.1453470862128667,-0.39103170621752725,1.4593138598965167,0.019786399064502934,0.021603010638302944,0.10082650964051183,-0.37929114698050576,-0.41679111892288556,0.036654992533640074,0.07492008648573427,0.2240453858535904,-0.6246166292850907,-0.6235768347105312,-0.5619042558356672,-0.5812589519581908,-0.5155484549919924,-0.03296327492678243,0.2538172374685239,0.6177041145278371,-0.5973128315726737,0.03689219628356065,0.0463251272260079,-0.03669801269570568,-0.09115034780222346,-0.8610454769453062,-0.8408322288671443,0.3935281433269147,0.10470401512301125,0.4161525762854787,0.9509234034079381,-1.8641351882307249,0.8346750651930225,-0.8025896609169719,-0.6256915814137598,-0.6465515304360022,-0.2240453858535904,-0.43410442510647324,0.8610454769453063,-0.5734380450045542,-0.08966484288195258,-0.23628390587094983,-0.05639424441156564,0.07492008648573427,-0.12319398149036806,0.02704368646283321,0.2538172374685239,0.003684830020514877,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
-0.974395996528948,-0.15136207483608666,-0.6784537015428733,-0.616512211807715,-0.7034048052097529,0.41608520712452374,-0.8126849949448252,-0.7447350256007683,-0.16923268654713072,-0.21810895186077808,0.05976216726316859,-0.41271873365967265,-0.16093859225245255,-0.3430757977686779,-0.1073602668276521,0.23987586791087678,-0.7753824621755898,-0.7788156215799056,-0.710967419346099,-0.7665317844435295,0.5463774455315102,-0.5545520821988883,0.37626475388302333,1.0315071091482118,-0.4833562936942986,-0.29040360859567865,-0.2686476882378001,0.3623707520740384,-0.47907121986510537,-0.9543960914566068,-0.993976893205645,1.5591267699821165,0.05562460581409512,-0.7327071834301717,0.6005496992509717,-0.6496524115914151,-0.4656714790811613,0.12569878358064526,-0.7901944886662272,0.23082588895797773,0.1930234431132482,0.33893717740565094,-0.04468346131690315,0.23104703363490658,0.04458847375151991,0.234521696408183,0.45670108790123415,-0.5789200210044166,-0.586160135668407,-0.40021922495083745,-0.5749665615622374,1.0601547189340146,-0.14625339037753055,0.5502704738811923,0.939512722768558,-0.15132790403372579,0.14689969124222116,0.16621387780873667,0.7190302953102121,-0.0701694649536929,-1.1097693843869774,-0.9165991393983112,1.2252233756130688,0.329784054715911,0.7034256349510342,-1.0516094108276022,0.53644178078582,-1.1980710119437261,-0.787318492782517,-0.5670950107334233,-0.8101119678372849,-0.456701087901234,-0.6429763373362665,1.1097693843869776,-0.7864502568382645,-0.3350701128146146,-0.4994956321785899,-0.0905201615222686,0.234521696408183,-0.26366968829651377,0.1555957544627876,0.5502704738811923,-0.036308444813881346,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
1.1555022918809708,1.713712302217107,1.10323840628732,1.0148331027610211,1.570747478854832,1.0772688034236682,-0.518572561770653,-0.43249220340102035,2.3429379748107038,2.3247538770771183,2.198245332076795,2.1206209739898525,2.270536107486999,2.3730866126869143,2.308826503176609,2.1094086683386473,1.9903028409862789,2.0695235757218673,2.0904989934230085,2.004362028037464,2.225583126342629,2.0769176430821217,2.1105236737397886,2.4356878915307365,2.1077360145195705,2.290019906354817,2.272641015404222,2.1098674363976717,2.6406869345481425,-0.5976510886318941,-0.7216240554327485,2.320336909677912,2.2221311902933345,-0.33639793478607394,0.9171467865185292,0.9929236786153526,1.34689724260122,1.3992085715734381,-0.26014815619146936,1.3817280864940449,1.3869581748152877,1.0843955328365207,1.8880119248641734,1.692475172176143,1.2292313159459327,1.3076751327072023,0.9282969936842848,1.7424533722544275,1.8326352653929414,1.7897170864481184,1.8475633386161747,1.9906620025454957,1.458882775573915,0.9402039794078593,1.2027517354591946,1.8808846062561675,1.3688806870846937,1.3371715678379774,1.3573766113691548,1.8183139140847593,-0.4712023658523774,-0.5692087733695289,1.081281670904752,1.0867505518641933,1.301758234645983,0.9509234034079381,0.53644178078582,0.8346750651930225,2.1077868727380573,1.8590381513772054,-1.2734272249527734,-0.928296993684285,-0.41394699514479955,0.47120236585237685,-1.0200218129864327,-1.105239801212825,2.125515156210047,1.502380416867805,1.3076751327072023,2.4172022924088155,1.4116634695939025,0.9402039794078593,0.8084090262887352,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
-1.8422060262298288,-1.5356272569732803,-0.27269305134471505,0.5258460220877369,-0.2134305772246239,-0.8925537723829042,-0.8119702993752371,-0.778448255121725,-0.8917337980520277,-0.8810924389239132,-0.7172712790021347,-0.9147179115048403,-0.939401356134206,-0.7336103684617182,-0.7462916335301326,-0.8835789530933392,-0.7092906920149807,-0.8084485440045662,-0.7906594782025578,-0.8287225614945378,-0.9584179834079222,-1.0622319396100066,-0.7378225883993668,-0.4849089588420511,-0.821884018010227,-0.8841127800479207,-0.888588957376286,-0.8812579304104703,-0.8565841796370771,-0.8858188353529066,-0.9922421617548622,-0.9585064386720079,-0.990868099806987,-0.6718018470101886,-0.9521573402599317,-0.1809327555575256,-0.9155150334461194,-1.1678261972242492,0.6753700402980907,-0.3115300451371489,-0.31029609167344935,-0.15665918461812478,-0.6030659943824296,-0.5025651130571036,-0.2176222924069049,-0.23009968901911498,-0.17991205812991298,-0.5054227164535535,-0.6196982966228931,-0.48639827790365786,-0.6475720106614598,-0.6176982355166346,-0.596682735670535,-0.0872910909485211,-0.03460991041629817,-0.5321343705546729,-0.30291699663797,-0.2960536602111513,-0.28086860104778866,-0.40251378617422584,-0.9295899667254544,-0.913221801450208,-0.3342331047759197,-0.33145599185083263,1.2922969948811254,-1.0516094108276022,0.53644178078582,0.8346750651930225,-0.8100498487192554,-0.5927222444999249,-0.3750536873178911,0.179912058129913,-0.6642907058829369,0.9295899667254546,-0.6012058507823528,0.1663945580045371,-1.0763599349180824,-0.6051002427774512,-0.23009968901911498,-0.9203453307223441,-0.33331097203308196,-0.0872910909485211,1.0628638947173672,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0.5798361812349145,0.337977605796165,-1.0470438520555299,2.1015173391124677,1.3770834784001178,1.2542102165947613,-0.7629528277036014,-0.7960767103545598,0.6038443061345068,0.6274541782685352,0.09669479145658003,-0.5857628188554471,-0.3807973226374666,1.1387579068500038,0.6080244258050397,0.5633522695403368,1.1390346697601494,2.0695235757218673,0.2752218090025786,0.5423198632966444,-0.6805783961239569,0.9478121742620746,0.7290790538671295,-0.13183889984628028,-0.01047461052676898,0.39380626800998486,0.37842938480555516,0.23094040277856687,0.6647422659255499,-0.5939591029678138,-0.628526800907406,0.2828612226247782,0.9315195568028781,-0.7941142748396731,0.8501820861409178,-1.057972218514101,-0.11344887006228054,0.1842284625982749,-1.184597501486599,0.7208817188473864,0.7434354225227137,0.298865588480539,-0.27441698787061297,-0.02705727132028275,0.9449680658855505,0.6718127317977322,0.5597099829136939,1.4419139168282562,2.4605261094604045,0.5846920790220153,0.8652043890168784,-0.3457230860597016,1.082341357531212,0.6645420679450962,0.13985235956768188,0.31263530252894955,0.5818969157994258,0.5660708094467485,0.5269776043017378,0.8416371550263442,-0.22436352249902178,-0.1992045419241213,0.367842034643715,0.7946791736386161,-0.36735777376784484,-1.0516094108276022,0.53644178078582,-1.1980710119437261,1.4552981507910785,1.8097577273540255,-0.8912982388661026,-0.559709982913694,-0.7011881472167555,0.22436352249902178,-0.7458101984473574,-0.29006620377920506,0.8688182685530391,1.0276669634512492,0.6718127317977322,0.5743167117155098,0.6914216088191174,0.6645420679450962,-0.17965843165720125,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
-1.1547890634595095,-1.6876250024628545,-0.00626986086148222,-0.8939103342339563,-1.7066101685733863,-1.065036449678333,-0.015381261914564967,0.07951436771826849,-0.2847428867913659,-0.32186706057214615,0.013950600169039316,-0.41271873365967265,0.3292649473467269,-0.14563158108667187,-0.09416296651827039,0.05541899504265587,-0.7356600739975667,-0.7627553631818568,-0.710967419346099,-0.7949850811335334,-0.3418980233033569,-0.5345071114195568,0.1265781536839835,0.6251018727011447,-0.1756820402582896,-0.46290495267264214,-0.4765429600896221,-0.3629759869622902,-0.5647023219335842,-0.4269105277340918,-0.607131779681085,0.9170056664679557,0.27816078691524404,0.2066167534856257,-1.0500944634245744,0.06303733081726,-1.978887087750658,-1.5070460600940359,0.8700547611016275,-0.3796087907016739,-0.39570235373525114,-0.25209047519035804,-0.4760263815488192,-0.08064721085136,-0.2868691867741869,-0.28289945261938,-0.25512607373513463,-0.628871023949098,-0.6554118655607795,-0.6329311288359761,-0.6896406623435274,-0.45230452934352394,-0.4865086995256388,-0.2412506012730402,-0.028460314806582555,-0.3429640916908158,-0.4517890027882519,-0.45564311464050267,-0.443416128316711,-0.5194678301545157,-0.5067075523663885,-0.6519842034123985,0.03167803318661219,-0.15472092947083704,1.138179487999794,0.9509234034079381,-1.8641351882307249,0.8346750651930225,-0.7737077426228649,-0.6679919629161345,-0.03500690047089317,0.25512607373513463,0.11989116655541981,0.5067075523663884,-0.017603299210574727,0.25330627443717557,-0.5332438268660126,-0.49092286368229465,-0.28289945261938,-0.363258142276233,-0.40734550229350375,-0.2412506012730402,0.9027756835823092,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
1.5534281748160328,0.8997488651464076,-1.2856410818803423,1.7005534864763392,1.4513045964394709,0.4732274274257985,2.432884443152664,2.381714389968742,-0.7391297493606207,-0.7512997864516341,-0.760028741623322,-0.7810799051160243,-0.8416863648519775,-0.7910398903597745,-0.7458365542091194,-0.7066718299143991,-0.6195225831380925,-0.6234937203879065,-0.518931694185049,-0.7315748770815249,-0.4453273587156359,-0.8673292677556265,-0.5483461283626097,-0.07056956376586562,-0.7816884603300134,-0.7333161505419059,-0.7311234859713269,-0.4200117989207024,-0.7032588494372056,1.4515662677235912,1.0333459289424973,-0.7640753591917884,-0.8084177299035914,1.706169434467364,0.22301063528187318,-1.2963892354768658,0.39869742641521916,0.468861142010686,-0.7966035897420383,-0.8243968102608931,-0.8273977586226509,-0.7582844629538054,-0.8717135596891744,-0.8742484052738624,-0.7105491387845475,-0.7601869010013534,-0.7791778272489807,-0.6653562010151662,-0.6807793596701742,-0.7487783304960344,-0.7298815075895777,-0.8445396556626448,-0.8047244981426205,-0.7838920581151374,-0.6258111534402063,-0.8749499910074495,-0.8265130484494873,-0.8261462988124595,-0.8600160316307172,-0.8093321459786543,0.07131272167657685,-0.2473918856778558,-0.7635596516763917,-0.7492385207798646,-1.6538442768513617,-1.0516094108276022,0.53644178078582,-1.1980710119437261,-0.6351213071484697,-0.7139448584958779,2.4207620286893845,0.7791778272489807,2.3788404523442552,-0.07131272167657685,2.502624219023399,0.7642579867805618,-0.8587506078834112,-0.8166241638320441,-0.7601869010013534,-0.7522677918932518,-0.8159165407842048,-0.7838920581151374,-1.7010348703017493,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
